,genres,artist_img,song_uri,song_pop,artist_pop,exact_song_match,search_dict,artist_uri,preview_url,duration_ms,acousticness,energy,instrumentalness,key,converted_keys,liveness,loudness,tempo,valence,danceability,ARTIST,THEME,SPOTIFY_URL,TITLE,YEAR
384,[],https://i.scdn.co/image/1739024733af12597e6d4bda18b3d056ed395aff,spotify:track:006eQ9mjdZ4n6zcdOjOz4N,0.0,53.0,False,"{'acousticness': 0.421, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1739024733af12597e6d4bda18b3d056ed395aff', 'song_uri': u'spotify:track:006eQ9mjdZ4n6zcdOjOz4N', 'exact_song_match': False, 'song_name': u'Medley - Wichita Linesman / Galveston / Country Boy', 'liveness': 0.944, 'tempo': 118.759, 'preview_url': u'https://p.scdn.co/mp3-preview/58aaedcb9bba01deb0c69ca07c7de8c387452b7f', 'artist_name': u'Glen Campbell', 'artist_uri': u'spotify:artist:59hLmB5DrdihCYtNeFeW1U', 'song_pop': 0, 'artist_pop': 53, 'instrumentalness': 0, 'key': 10, 'duration_ms': 264120, 'loudness': -8.789, 'valence': 0.617, 'energy': 0.659, 'danceability': 0.466}",spotify:artist:59hLmB5DrdihCYtNeFeW1U,https://p.scdn.co/mp3-preview/58aaedcb9bba01deb0c69ca07c7de8c387452b7f,264120.0,0.421,0.659,0.0,10.0,A#,0.944,-8.789,118.759,0.617,0.466,Jimmy Webb,Love,http://open.spotify.com/track/4LKUWvk6kQDJSTkxP6TUYN,Wichita Linesman,1968
385,[],https://i.scdn.co/image/7f6ee67439bbd9e9ad6b33a43e1719c16b144455,spotify:track:3oLKEO5NCdf2Zi3mBzKaAs,33.0,53.0,True,"{'acousticness': 0.24, 'genres': [], 'artist_img': u'https://i.scdn.co/image/7f6ee67439bbd9e9ad6b33a43e1719c16b144455', 'song_uri': u'spotify:track:3oLKEO5NCdf2Zi3mBzKaAs', 'exact_song_match': True, 'song_name': u'Diamonds And Rust', 'liveness': 0.131, 'tempo': 130.188, 'preview_url': u'https://p.scdn.co/mp3-preview/5e05ce37b537591fbff6ec1df83c2745c9839f69', 'artist_name': u'Joan Baez', 'artist_uri': u'spotify:artist:1EevBGfUh3RSQSGpluxgBm', 'song_pop': 33, 'artist_pop': 53, 'instrumentalness': 0, 'key': 5, 'duration_ms': 286106, 'loudness': -12.153, 'valence': 0.282, 'energy': 0.347, 'danceability': 0.517}",spotify:artist:1EevBGfUh3RSQSGpluxgBm,https://p.scdn.co/mp3-preview/5e05ce37b537591fbff6ec1df83c2745c9839f69,286106.0,0.24,0.347,0.0,5.0,F,0.131,-12.153,130.188,0.282,0.517,Joan Baez,Heartbreak,http://open.spotify.com/track/5lZ4Dm9BBGcCBVbfzxnyCX,Diamonds and Rust,1975
386,[],https://i.scdn.co/image/7aa16f40b95e02bd1dbaaf835b7f5b84fec71b88,spotify:track:1TOP1J3oGqQHpkJZuUnCjN,36.0,35.0,False,"{'acousticness': 0.108, 'genres': [], 'artist_img': u'https://i.scdn.co/image/7aa16f40b95e02bd1dbaaf835b7f5b84fec71b88', 'song_uri': u'spotify:track:1TOP1J3oGqQHpkJZuUnCjN', 'exact_song_match': False, 'song_name': u""I Love Rock N' Roll - Originally Performed By Joan Jett & the Blackhearts"", 'liveness': 0.407, 'tempo': 96.185, 'preview_url': u'https://p.scdn.co/mp3-preview/2391c2e036a83e12fae93c36d33d5c15d2a2d97d', 'artist_name': u""It's A Cover Up"", 'artist_uri': u'spotify:artist:5kly36B42fm7GaSkV5y7zc', 'song_pop': 36, 'artist_pop': 35, 'instrumentalness': 0, 'key': 11, 'duration_ms': 172380, 'loudness': -9.52, 'valence': 0.83, 'energy': 0.552, 'danceability': 0.715}",spotify:artist:5kly36B42fm7GaSkV5y7zc,https://p.scdn.co/mp3-preview/2391c2e036a83e12fae93c36d33d5c15d2a2d97d,172380.0,0.108,0.552,0.0,11.0,B,0.407,-9.52,96.185,0.83,0.715,Joan Jett and the Blackhearts,Party songs,,I Love Rock'n'Roll,1982
387,[],https://i.scdn.co/image/58203c0a8b2489ee98f922679d526ab3c20e8bba,spotify:track:29SRvYOKbMLOZeOubNGtLb,39.0,51.0,True,"{'acousticness': 0.0336, 'genres': [], 'artist_img': u'https://i.scdn.co/image/58203c0a8b2489ee98f922679d526ab3c20e8bba', 'song_uri': u'spotify:track:29SRvYOKbMLOZeOubNGtLb', 'exact_song_match': True, 'song_name': u'Is She Really Going Out With Him?', 'liveness': 0.224, 'tempo': 116.088, 'preview_url': u'https://p.scdn.co/mp3-preview/2492c4491c7ce9ada189720fce64cf838e831527', 'artist_name': u'Joe Jackson', 'artist_uri': u'spotify:artist:6KOqPxwfNAmZPkiCnDE9yT', 'song_pop': 39, 'artist_pop': 51, 'instrumentalness': 7.44e-06, 'key': 3, 'duration_ms': 215066, 'loudness': -6.788, 'valence': 0.914, 'energy': 0.317, 'danceability': 0.859}",spotify:artist:6KOqPxwfNAmZPkiCnDE9yT,https://p.scdn.co/mp3-preview/2492c4491c7ce9ada189720fce64cf838e831527,215066.0,0.0336,0.317,7.44e-06,3.0,D#,0.224,-6.788,116.088,0.914,0.859,Joe Jackson,Heartbreak,http://open.spotify.com/track/3P97XnD4osOqR4lRPalNPV,Is She Really Going Out With Him?,1978
388,[],https://i.scdn.co/image/ca67ea77cd79d6909c966870ae6f53297baba0bf,spotify:track:32lmL4vQAAotg6MrJnhlQZ,78.0,96.0,True,"{'acousticness': 0.0644, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ca67ea77cd79d6909c966870ae6f53297baba0bf', 'song_uri': u'spotify:track:32lmL4vQAAotg6MrJnhlQZ', 'exact_song_match': True, 'song_name': u'Work', 'liveness': 0.0928, 'tempo': 91.296, 'preview_url': u'https://p.scdn.co/mp3-preview/bc9a706fce737f90b60fa5c995cd77d1ade7571d', 'artist_name': u'Rihanna', 'artist_uri': u'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'song_pop': 78, 'artist_pop': 96, 'instrumentalness': 0, 'key': 11, 'duration_ms': 219320, 'loudness': -6.294, 'valence': 0.537, 'energy': 0.538, 'danceability': 0.667}",spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,https://p.scdn.co/mp3-preview/bc9a706fce737f90b60fa5c995cd77d1ade7571d,219320.0,0.0644,0.538,0.0,11.0,B,0.0928,-6.294,91.296,0.537,0.667,John Cale and Lou Reed,Life and death,,Work,1990
389,[],https://i.scdn.co/image/eebba87358e8de1bf65200a2950926c3dde99f15,spotify:track:26neXr8PjWqypBAMiwuPxd,22.0,65.0,True,"{'acousticness': 0.863, 'genres': [], 'artist_img': u'https://i.scdn.co/image/eebba87358e8de1bf65200a2950926c3dde99f15', 'song_uri': u'spotify:track:26neXr8PjWqypBAMiwuPxd', 'exact_song_match': True, 'song_name': u'Alabama', 'liveness': 0.112, 'tempo': 130.865, 'preview_url': u'https://p.scdn.co/mp3-preview/89c0c07c7ebd6df9a8d162f0112f0b7537698dbe', 'artist_name': u'John Coltrane', 'artist_uri': u'spotify:artist:2hGh5VOeeqimQFxqXvfCUf', 'song_pop': 22, 'artist_pop': 65, 'instrumentalness': 0.0446, 'key': 0, 'duration_ms': 307533, 'loudness': -15.625, 'valence': 0.128, 'energy': 0.12, 'danceability': 0.418}",spotify:artist:2hGh5VOeeqimQFxqXvfCUf,https://p.scdn.co/mp3-preview/89c0c07c7ebd6df9a8d162f0112f0b7537698dbe,307533.0,0.863,0.12,0.0446,0.0,C,0.112,-15.625,130.865,0.128,0.418,John Coltrane,Politics and protest,http://open.spotify.com/track/3uY3z9cO4sR256VTPpe4Kk,Alabama,1963
390,[],https://i.scdn.co/image/0b57c2804f57254fae30ed57e5f08eefa3a7ac79,spotify:track:6Z9ymYl5nBzlMIWJw7MIeZ,14.0,43.0,False,"{'acousticness': 0.739, 'genres': [], 'artist_img': u'https://i.scdn.co/image/0b57c2804f57254fae30ed57e5f08eefa3a7ac79', 'song_uri': u'spotify:track:6Z9ymYl5nBzlMIWJw7MIeZ', 'exact_song_match': False, 'song_name': u'Naima', 'liveness': 0.677, 'tempo': 100.681, 'preview_url': u'https://p.scdn.co/mp3-preview/21d17195111e330f92c0df0c659a9a882411aeed', 'artist_name': u'John Coltrane Quartet', 'artist_uri': u'spotify:artist:67PZTxaHKMZBFRUh8wIzCy', 'song_pop': 14, 'artist_pop': 43, 'instrumentalness': 0.386, 'key': 3, 'duration_ms': 461533, 'loudness': -20.084, 'valence': 0.254, 'energy': 0.206, 'danceability': 0.417}",spotify:artist:67PZTxaHKMZBFRUh8wIzCy,https://p.scdn.co/mp3-preview/21d17195111e330f92c0df0c659a9a882411aeed,461533.0,0.739,0.206,0.386,3.0,D#,0.677,-20.084,100.681,0.254,0.417,John Coltrane Quartet,Life and death,http://open.spotify.com/track/5bKWHp2AY6aMtYMBVBL21F,My Favorite Things,1961
391,[],https://i.scdn.co/image/47e00040660be1a06ce84821fcbe3fb68c658e1a,spotify:track:3D9iV6cYkYJRAPFO6DRKIE,56.0,66.0,False,"{'acousticness': 0.877, 'genres': [], 'artist_img': u'https://i.scdn.co/image/47e00040660be1a06ce84821fcbe3fb68c658e1a', 'song_uri': u'spotify:track:3D9iV6cYkYJRAPFO6DRKIE', 'exact_song_match': False, 'song_name': u'Jealous Guy - 2010 - Remaster', 'liveness': 0.105, 'tempo': 131.366, 'preview_url': u'https://p.scdn.co/mp3-preview/016b3d346c574ce8a7e4958b9ad3015e78d63531', 'artist_name': u'John Lennon', 'artist_uri': u'spotify:artist:4x1nvY2FN8jxqAFA0DA02H', 'song_pop': 56, 'artist_pop': 66, 'instrumentalness': 0.32, 'key': 4, 'duration_ms': 257786, 'loudness': -11.653, 'valence': 0.264, 'energy': 0.389, 'danceability': 0.489}",spotify:artist:4x1nvY2FN8jxqAFA0DA02H,https://p.scdn.co/mp3-preview/016b3d346c574ce8a7e4958b9ad3015e78d63531,257786.0,0.877,0.389,0.32,4.0,E,0.105,-11.653,131.366,0.264,0.489,John Lennon,Heartbreak,,Jealous Guy,1971
392,[],https://i.scdn.co/image/47e00040660be1a06ce84821fcbe3fb68c658e1a,spotify:track:7kipZd4tWx6Mu8kBgB2Z2r,40.0,66.0,False,"{'acousticness': 0.231, 'genres': [], 'artist_img': u'https://i.scdn.co/image/47e00040660be1a06ce84821fcbe3fb68c658e1a', 'song_uri': u'spotify:track:7kipZd4tWx6Mu8kBgB2Z2r', 'exact_song_match': False, 'song_name': u'God - 2010 - Remaster', 'liveness': 0.116, 'tempo': 112.801, 'preview_url': u'https://p.scdn.co/mp3-preview/aa5771a32d183a514c993d754f86efa82122a01d', 'artist_name': u'John Lennon', 'artist_uri': u'spotify:artist:4x1nvY2FN8jxqAFA0DA02H', 'song_pop': 40, 'artist_pop': 66, 'instrumentalness': 0.00276, 'key': 4, 'duration_ms': 252773, 'loudness': -13.435, 'valence': 0.164, 'energy': 0.269, 'danceability': 0.64}",spotify:artist:4x1nvY2FN8jxqAFA0DA02H,https://p.scdn.co/mp3-preview/aa5771a32d183a514c993d754f86efa82122a01d,252773.0,0.231,0.269,0.00276,4.0,E,0.116,-13.435,112.801,0.164,0.64,John Lennon,Life and death,,God,1970
393,[],https://i.scdn.co/image/5b3df3d4ef8847596349cee787cf8aea56f254cf,spotify:track:2WndWlTjnMgjFt7pAmQmq1,16.0,25.0,False,"{'acousticness': 0.184, 'genres': [], 'artist_img': u'https://i.scdn.co/image/5b3df3d4ef8847596349cee787cf8aea56f254cf', 'song_uri': u'spotify:track:2WndWlTjnMgjFt7pAmQmq1', 'exact_song_match': False, 'song_name': u'Your Move/Give Peace A Chance Medley', 'liveness': 0.252, 'tempo': 133.826, 'preview_url': u'https://p.scdn.co/mp3-preview/db38f2863fc6e96c928fa208a1c085acc850ef82', 'artist_name': u'Jon Anderson', 'artist_uri': u'spotify:artist:1V2BND9R8jZGBm75WW7NML', 'song_pop': 16, 'artist_pop': 25, 'instrumentalness': 0, 'key': 2, 'duration_ms': 251213, 'loudness': -8.7, 'valence': 0.458, 'energy': 0.444, 'danceability': 0.561}",spotify:artist:1V2BND9R8jZGBm75WW7NML,https://p.scdn.co/mp3-preview/db38f2863fc6e96c928fa208a1c085acc850ef82,251213.0,0.184,0.444,0.0,2.0,D,0.252,-8.7,133.826,0.458,0.561,John Lennon,Politics and protest,,Give Peace a Chance,1969
394,[],https://i.scdn.co/image/e6bcabb515293e31ca640cce14a4a754f351322e,spotify:track:7hcyDGTC3nnzOASv84etnR,22.0,49.0,True,"{'acousticness': 0.898, 'genres': [], 'artist_img': u'https://i.scdn.co/image/e6bcabb515293e31ca640cce14a4a754f351322e', 'song_uri': u'spotify:track:7hcyDGTC3nnzOASv84etnR', 'exact_song_match': True, 'song_name': u'May You Never', 'liveness': 0.111, 'tempo': 124.86, 'preview_url': u'https://p.scdn.co/mp3-preview/77ca9c2d043bd58856220c593713115f103b1bf6', 'artist_name': u'John Martyn', 'artist_uri': u'spotify:artist:3JulrApLVT81sb2HkfwMks', 'song_pop': 22, 'artist_pop': 49, 'instrumentalness': 0.464, 'key': 4, 'duration_ms': 224160, 'loudness': -18.068, 'valence': 0.772, 'energy': 0.126, 'danceability': 0.665}",spotify:artist:3JulrApLVT81sb2HkfwMks,https://p.scdn.co/mp3-preview/77ca9c2d043bd58856220c593713115f103b1bf6,224160.0,0.898,0.126,0.464,4.0,E,0.111,-18.068,124.86,0.772,0.665,John Martyn,Life and death,http://open.spotify.com/track/47qIZIE8m5zcjmpJL7DSS9,May You Never,1973
395,[],https://i.scdn.co/image/3e38f866a62ecaf6394c4b33d54b6b80c0138dc7,spotify:track:4BIej0swGWja46j5B7l4s1,32.0,53.0,True,"{'acousticness': 0.887, 'genres': [], 'artist_img': u'https://i.scdn.co/image/3e38f866a62ecaf6394c4b33d54b6b80c0138dc7', 'song_uri': u'spotify:track:4BIej0swGWja46j5B7l4s1', 'exact_song_match': True, 'song_name': u'Sam Stone', 'liveness': 0.105, 'tempo': 134.414, 'preview_url': u'https://p.scdn.co/mp3-preview/bde726de970df354a717776af8f94b98778dd0d7', 'artist_name': u'John Prine', 'artist_uri': u'spotify:artist:0nJUwPwC9Ti4vvuJ0q3MfT', 'song_pop': 32, 'artist_pop': 53, 'instrumentalness': 2.5e-06, 'key': 5, 'duration_ms': 256906, 'loudness': -17.489, 'valence': 0.114, 'energy': 0.15, 'danceability': 0.556}",spotify:artist:0nJUwPwC9Ti4vvuJ0q3MfT,https://p.scdn.co/mp3-preview/bde726de970df354a717776af8f94b98778dd0d7,256906.0,0.887,0.15,2.5e-06,5.0,F,0.105,-17.489,134.414,0.114,0.556,John Prine,Politics and protest,,Sam Stone,1971
396,[],https://i.scdn.co/image/1034cec12fa32d46b540e3f3b5f2d70ab2004316,spotify:track:15q1ikYmVRhDT5o6pailtt,36.0,37.0,True,"{'acousticness': 0.352, 'genres': [], 'artist_img': u'https://i.scdn.co/image/1034cec12fa32d46b540e3f3b5f2d70ab2004316', 'song_uri': u'spotify:track:15q1ikYmVRhDT5o6pailtt', 'exact_song_match': True, 'song_name': u'Hang On In There Baby', 'liveness': 0.15, 'tempo': 96.173, 'preview_url': u'https://p.scdn.co/mp3-preview/e57637d21e40adeb04f0247d2d718e7beef02202', 'artist_name': u'Johnny Bristol', 'artist_uri': u'spotify:artist:0F4yfY9manxJrgsfwbXdZa', 'song_pop': 36, 'artist_pop': 37, 'instrumentalness': 1.63e-05, 'key': 7, 'duration_ms': 233720, 'loudness': -8.376, 'valence': 0.638, 'energy': 0.848, 'danceability': 0.585}",spotify:artist:0F4yfY9manxJrgsfwbXdZa,https://p.scdn.co/mp3-preview/e57637d21e40adeb04f0247d2d718e7beef02202,233720.0,0.352,0.848,1.63e-05,7.0,G,0.15,-8.376,96.173,0.638,0.585,Johnny Bristol,Party songs,http://open.spotify.com/track/03ZrvcYZGCYpimu6dYdhPY,Hang On in There Baby,1974
397,[],https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c,,,75.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 75, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Johnny Cash,People and places,http://open.spotify.com/track/52HE6vtu3RydAcSDK3YuuN,I'm Free From the Chain Gang Now,2006
398,[],https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c,spotify:track:7Ld1YDk8O9SYWPiz2tdo3o,47.0,75.0,False,"{'acousticness': 0.27, 'genres': [], 'artist_img': u'https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c', 'song_uri': u'spotify:track:7Ld1YDk8O9SYWPiz2tdo3o', 'exact_song_match': False, 'song_name': u'Cocaine Blues - Live', 'liveness': 0.98, 'tempo': 122.396, 'preview_url': u'https://p.scdn.co/mp3-preview/de593ba7492cab8309c21915bfc30bd16522d303', 'artist_name': u'Johnny Cash', 'artist_uri': u'spotify:artist:6kACVPfCOnqzgfEF5ryl0x', 'song_pop': 47, 'artist_pop': 75, 'instrumentalness': 0, 'key': 8, 'duration_ms': 169293, 'loudness': -12.317, 'valence': 0.82, 'energy': 0.571, 'danceability': 0.661}",spotify:artist:6kACVPfCOnqzgfEF5ryl0x,https://p.scdn.co/mp3-preview/de593ba7492cab8309c21915bfc30bd16522d303,169293.0,0.27,0.571,0.0,8.0,G#,0.98,-12.317,122.396,0.82,0.661,Johnny Cash,Party songs,http://open.spotify.com/track/6ogJG0epBYDCMb37n8z637,Cocaine Blues,1968
399,[],https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c,spotify:track:7Fqi74LnCQhs6Xm4tHztT9,37.0,75.0,True,"{'acousticness': 0.802, 'genres': [], 'artist_img': u'https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c', 'song_uri': u'spotify:track:7Fqi74LnCQhs6Xm4tHztT9', 'exact_song_match': True, 'song_name': u'I Still Miss Someone', 'liveness': 0.144, 'tempo': 89.836, 'preview_url': u'https://p.scdn.co/mp3-preview/edabd7d52336c3cfdaded73fe4b899b6064194cd', 'artist_name': u'Johnny Cash', 'artist_uri': u'spotify:artist:6kACVPfCOnqzgfEF5ryl0x', 'song_pop': 37, 'artist_pop': 75, 'instrumentalness': 0.00011, 'key': 10, 'duration_ms': 154560, 'loudness': -14.167, 'valence': 0.632, 'energy': 0.234, 'danceability': 0.677}",spotify:artist:6kACVPfCOnqzgfEF5ryl0x,https://p.scdn.co/mp3-preview/edabd7d52336c3cfdaded73fe4b899b6064194cd,154560.0,0.802,0.234,0.00011,10.0,A#,0.144,-14.167,89.836,0.632,0.677,Johnny Cash,Heartbreak,http://open.spotify.com/track/17ULcItopPiilP1gIPrJvR,I Still Miss Someone,1959
400,[],https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c,spotify:track:7hxZF4jETnE5Q75rKQnMjE,64.0,75.0,True,"{'acousticness': 0.877, 'genres': [], 'artist_img': u'https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c', 'song_uri': u'spotify:track:7hxZF4jETnE5Q75rKQnMjE', 'exact_song_match': True, 'song_name': u'I Walk the Line', 'liveness': 0.0967, 'tempo': 98.805, 'preview_url': u'https://p.scdn.co/mp3-preview/540c0262ddb121816bb5a98c7d2cae9dcbe03be1', 'artist_name': u'Johnny Cash', 'artist_uri': u'spotify:artist:6kACVPfCOnqzgfEF5ryl0x', 'song_pop': 64, 'artist_pop': 75, 'instrumentalness': 0.00606, 'key': 9, 'duration_ms': 176533, 'loudness': -14.59, 'valence': 0.57, 'energy': 0.258, 'danceability': 0.713}",spotify:artist:6kACVPfCOnqzgfEF5ryl0x,https://p.scdn.co/mp3-preview/540c0262ddb121816bb5a98c7d2cae9dcbe03be1,176533.0,0.877,0.258,0.00606,9.0,A,0.0967,-14.59,98.805,0.57,0.713,Johnny Cash,Love,http://open.spotify.com/track/7wJepIHVDC88KzSyzNU1mA,I Walk the Line,1956
401,[],https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c,spotify:track:3ftnDaaL02tMeOZBunIwls,61.0,75.0,False,"{'acousticness': 0.0215, 'genres': [], 'artist_img': u'https://i.scdn.co/image/41b64f166ed16221b79b86b684cc286ada3a8f8c', 'song_uri': u'spotify:track:3ftnDaaL02tMeOZBunIwls', 'exact_song_match': False, 'song_name': u'Folsom Prison Blues - Live', 'liveness': 0.883, 'tempo': 110.783, 'preview_url': u'https://p.scdn.co/mp3-preview/ebc90c177f467b59ca885d61c564b085d0921992', 'artist_name': u'Johnny Cash', 'artist_uri': u'spotify:artist:6kACVPfCOnqzgfEF5ryl0x', 'song_pop': 61, 'artist_pop': 75, 'instrumentalness': 0.00792, 'key': 0, 'duration_ms': 156426, 'loudness': -12.772, 'valence': 0.876, 'energy': 0.577, 'danceability': 0.594}",spotify:artist:6kACVPfCOnqzgfEF5ryl0x,https://p.scdn.co/mp3-preview/ebc90c177f467b59ca885d61c564b085d0921992,156426.0,0.0215,0.577,0.00792,0.0,C,0.883,-12.772,110.783,0.876,0.594,Johnny Cash,People and places,http://open.spotify.com/track/7BuR7aWjwtMnejLYeh8FZk,Folsom Prison Blues,1955
402,[],https://i.scdn.co/image/2e978ab11eb50819919af8b68aed18a7a2c734bb,,,28.0,False,"{'acousticness': None, 'genres': [], 'artist_img': u'https://i.scdn.co/image/2e978ab11eb50819919af8b68aed18a7a2c734bb', 'song_uri': None, 'exact_song_match': False, 'song_name': None, 'liveness': None, 'tempo': None, 'preview_url': None, 'artist_uri': None, 'song_pop': None, 'artist_pop': 28, 'instrumentalness': None, 'key': None, 'duration_ms': None, 'loudness': None, 'valence': None, 'energy': None, 'danceability': None}",,,,,,,,,,,,,,Johnny Mandel,Politics and protest,,Suicide Is Painless (Theme from M*A*S*H),1970
403,[],https://i.scdn.co/image/8ef97fd2c86313b54d5ca607361ae80c1019b52a,spotify:track:1zMaPLfjieOq8DBr5xDkwF,25.0,41.0,False,"{'acousticness': 0.363, 'genres': [], 'artist_img': u'https://i.scdn.co/image/8ef97fd2c86313b54d5ca607361ae80c1019b52a', 'song_uri': u'spotify:track:1zMaPLfjieOq8DBr5xDkwF', 'exact_song_match': False, 'song_name': u'Roadrunner (Once)', 'liveness': 0.31, 'tempo': 138.434, 'preview_url': u'https://p.scdn.co/mp3-preview/5ade27c974b7836e19d8caf169f384e842f2af28', 'artist_name': u'Jonathan Richman & The Modern Lovers', 'artist_uri': u'spotify:artist:0NjdXlUziaK1qv3kgZV4Jy', 'song_pop': 25, 'artist_pop': 41, 'instrumentalness': 0, 'key': 9, 'duration_ms': 283026, 'loudness': -9.324, 'valence': 0.427, 'energy': 0.755, 'danceability': 0.678}",spotify:artist:0NjdXlUziaK1qv3kgZV4Jy,https://p.scdn.co/mp3-preview/5ade27c974b7836e19d8caf169f384e842f2af28,283026.0,0.363,0.755,0.0,9.0,A,0.31,-9.324,138.434,0.427,0.678,Jonathan Richman and the Modern Lovers,People and places,,Roadrunner,"1,972.00"
404,[],https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75,spotify:track:0tVzXGFyNPusa1VkHmYDLd,42.0,61.0,True,"{'acousticness': 0.484, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75', 'song_uri': u'spotify:track:0tVzXGFyNPusa1VkHmYDLd', 'exact_song_match': True, 'song_name': u'Help Me', 'liveness': 0.0937, 'tempo': 81.868, 'preview_url': u'https://p.scdn.co/mp3-preview/dbbebea71028af1332e9c8386f13c340115489fa', 'artist_name': u'Joni Mitchell', 'artist_uri': u'spotify:artist:5hW4L92KnC6dX9t7tYM4Ve', 'song_pop': 42, 'artist_pop': 61, 'instrumentalness': 5.4e-05, 'key': 9, 'duration_ms': 204320, 'loudness': -10.035, 'valence': 0.669, 'energy': 0.536, 'danceability': 0.579}",spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,https://p.scdn.co/mp3-preview/dbbebea71028af1332e9c8386f13c340115489fa,204320.0,0.484,0.536,5.4e-05,9.0,A,0.0937,-10.035,81.868,0.669,0.579,Joni Mitchell,Love,http://open.spotify.com/track/4gvV5Ib89fiwMtQ4biQQjd,Help Me,"1,974.00"
405,[],https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75,spotify:track:7shVwhUdVbHpykOfbzvDc1,58.0,61.0,True,"{'acousticness': 0.9, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75', 'song_uri': u'spotify:track:7shVwhUdVbHpykOfbzvDc1', 'exact_song_match': True, 'song_name': u'A Case Of You', 'liveness': 0.112, 'tempo': 100.836, 'preview_url': u'https://p.scdn.co/mp3-preview/73dc2986980c9dd2e3542fd6103c940f9d3643be', 'artist_name': u'Joni Mitchell', 'artist_uri': u'spotify:artist:5hW4L92KnC6dX9t7tYM4Ve', 'song_pop': 58, 'artist_pop': 61, 'instrumentalness': 0, 'key': 1, 'duration_ms': 263480, 'loudness': -9.903, 'valence': 0.673, 'energy': 0.201, 'danceability': 0.693}",spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,https://p.scdn.co/mp3-preview/73dc2986980c9dd2e3542fd6103c940f9d3643be,263480.0,0.9,0.201,0.0,1.0,C#,0.112,-9.903,100.836,0.673,0.693,Joni Mitchell,Sex,http://open.spotify.com/track/42kn5anz7d6ykieCG0yIbH,A Case of You,1971
406,[],https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75,spotify:track:6UkMcAA19lTdjs22jtB7o2,56.0,61.0,True,"{'acousticness': 0.579, 'genres': [], 'artist_img': u'https://i.scdn.co/image/ebaff9c356b21f97cb877d8e4607568b3e0cae75', 'song_uri': u'spotify:track:6UkMcAA19lTdjs22jtB7o2', 'exact_song_match': True, 'song_name': u'Big Yellow Taxi', 'liveness': 0.581, 'tempo': 85.527, 'preview_url': u'https://p.scdn.co/mp3-preview/48c0b1294058b0006ceb0cdaf84958cb51da45a7', 'artist_name': u'Joni Mitchell', 'artist_uri': u'spotify:artist:5hW4L92KnC6dX9t7tYM4Ve', 'song_pop': 56, 'artist_pop': 61, 'instrumentalness': 0, 'key': 4, 'duration_ms': 134800, 'loudness': -9.135, 'valence': 0.972, 'energy': 0.47, 'danceability': 0.611}",spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,https://p.scdn.co/mp3-preview/48c0b1294058b0006ceb0cdaf84958cb51da45a7,134800.0,0.579,0.47,0.0,4.0,E,0.581,-9.135,85.527,0.972,0.611,Joni Mitchell,Politics and protest,http://open.spotify.com/track/3DYrWKfm5gYCqXyH608Lmd,Big Yellow Taxi,1970
