,Acousticness,Danceability,Energy,Genre,Instrumentalness,Loudness,Popularity,Spotify_Popularity,Tempo,Valence,Year,Annual_Unemployment,Annual_Unemployment_Normalized
1083,0.150476226415,0.689698113208,0.656849056604,Pop music,0.00620875584906,-6.19698113208,0.540816326531,56.4905660377,112.212603774,0.586924528302,2005,5.1,-0.5
1084,,,,Punk rock,,,0.0,,,,2005,5.1,-0.5
1085,,,,Reggae,,,0.0,,,,2005,5.1,-0.5
1086,0.017807375,0.461875,0.843125,Rock music,0.0003240375,-4.374625,0.0816326530612,67.125,147.206375,0.43975,2005,5.1,-0.5
1087,,,,World music,,,0.0,,,,2005,5.1,-0.5
1088,0.2356,0.470666666667,0.642,Alternative rock,0.0,-6.13733333333,0.030303030303,61.0,134.031333333,0.387666666667,2006,4.6,-0.7
1089,,,,Blues music,,,0.0,,,,2006,4.6,-0.7
1090,0.225433333333,0.489333333333,0.713333333333,Country music,0.0,-4.131,0.030303030303,59.0,105.244333333,0.379333333333,2006,4.6,-0.7
1091,,,,Electronic music,,,0.0,,,,2006,4.6,-0.7
1092,,,,Fusion music,,,0.0,,,,2006,4.6,-0.7
1093,,,,Gospel music,,,0.0,,,,2006,4.6,-0.7
1094,0.0174766666667,0.491,0.833666666667,Heavy metal,3.5e-06,-4.70933333333,0.030303030303,63.0,106.211666667,0.437,2006,4.6,-0.7
1095,0.0775268,0.77348,0.62008,Hip hop,0.000103356,-6.7538,0.262626262626,52.32,98.31524,0.558708,2006,4.6,-0.7
1096,,,,House music,,,0.0,,,,2006,4.6,-0.7
1097,,,,Jazz,,,0.0,,,,2006,4.6,-0.7
1098,,,,Latin music,,,0.0,,,,2006,4.6,-0.7
1099,,,,Polka,,,0.0,,,,2006,4.6,-0.7
1100,0.133073303571,0.699982142857,0.694321428571,Pop music,0.00415937553571,-5.71110714286,0.575757575758,58.5892857143,119.275392857,0.599267857143,2006,4.6,-0.7
1101,,,,Punk rock,,,0.0,,,,2006,4.6,-0.7
1102,,,,Reggae,,,0.0,,,,2006,4.6,-0.7
1103,0.0446312857143,0.581428571429,0.794142857143,Rock music,0.000367347142857,-4.72628571429,0.0707070707071,56.7142857143,141.878428571,0.507428571429,2006,4.6,-0.7
1104,,,,World music,,,0.0,,,,2006,4.6,-0.7
1105,0.0182148,0.438,0.903333333333,Alternative rock,5.36666666667e-07,-3.12033333333,0.0309278350515,51.6666666667,140.221,0.37,2007,4.6,-0.7
1106,,,,Blues music,,,0.0,,,,2007,4.6,-0.7
1107,0.271,0.519,0.749,Country music,0.0,-3.318,0.0103092783505,66.0,147.905,0.311,2007,4.6,-0.7
1108,,,,Electronic music,,,0.0,,,,2007,4.6,-0.7
1109,0.000665,0.545,0.932,Fusion music,0.0,-2.189,0.0103092783505,66.0,92.956,0.472,2007,4.6,-0.7
1110,,,,Gospel music,,,0.0,,,,2007,4.6,-0.7
1111,0.10978,0.5256,0.842,Heavy metal,2.902e-06,-4.5816,0.0515463917526,63.8,119.9026,0.4556,2007,4.6,-0.7
1112,0.116769517241,0.67475862069,0.671068965517,Hip hop,0.0241631724138,-6.23879310345,0.298969072165,50.2068965517,112.74837931,0.59524137931,2007,4.6,-0.7
1113,,,,House music,,,0.0,,,,2007,4.6,-0.7
1114,,,,Jazz,,,0.0,,,,2007,4.6,-0.7
1115,,,,Latin music,,,0.0,,,,2007,4.6,-0.7
1116,,,,Polka,,,0.0,,,,2007,4.6,-0.7
1117,0.182910018868,0.692245283019,0.694754716981,Pop music,0.0182180981132,-5.86573584906,0.546391752577,57.0188679245,126.351018868,0.615660377358,2007,4.6,-0.7
1118,0.000289,0.217,0.905,Punk rock,0.00011,-4.103,0.0103092783505,72.0,96.95,0.225,2007,4.6,-0.7
1119,,,,Reggae,,,0.0,,,,2007,4.6,-0.7
1120,0.05996725,0.55325,0.7975,Rock music,0.001466725,-4.253,0.0412371134021,58.25,128.254,0.339,2007,4.6,-0.7
1121,,,,World music,,,0.0,,,,2007,4.6,-0.7
1122,0.118411,0.4445,0.7695,Alternative rock,0.0,-4.1405,0.020202020202,43.0,140.121,0.219,2008,5.8,0.0
1123,,,,Blues music,,,0.0,,,,2008,5.8,0.0
1124,0.0237,0.5,0.665,Country music,6.41e-05,-7.157,0.010101010101,54.0,154.997,0.315,2008,5.8,0.0
1125,,,,Electronic music,,,0.0,,,,2008,5.8,0.0
1126,,,,Fusion music,,,0.0,,,,2008,5.8,0.0
1127,,,,Gospel music,,,0.0,,,,2008,5.8,0.0
1128,0.0334851666667,0.5755,0.801333333333,Heavy metal,0.00178376333333,-4.53133333333,0.0606060606061,52.1666666667,119.3545,0.460716666667,2008,5.8,0.0
1129,0.0740845,0.69285,0.729,Hip hop,0.03495778,-5.60375,0.20202020202,52.5,123.92775,0.514425,2008,5.8,0.0
1130,,,,House music,,,0.0,,,,2008,5.8,0.0
1131,,,,Jazz,,,0.0,,,,2008,5.8,0.0
1132,,,,Latin music,,,0.0,,,,2008,5.8,0.0
1133,,,,Polka,,,0.0,,,,2008,5.8,0.0
1134,0.166383639706,0.651794117647,0.673308823529,Pop music,0.0255739567647,-6.08480882353,0.686868686869,56.2205882353,124.158102941,0.524198529412,2008,5.8,0.0
1135,0.00221,0.618,0.955,Punk rock,3.09e-06,-3.836,0.010101010101,61.0,150.034,0.804,2008,5.8,0.0
1136,,,,Reggae,,,0.0,,,,2008,5.8,0.0
1137,0.0137,0.595,0.844,Rock music,0.0,-4.678,0.010101010101,54.0,127.981,0.593,2008,5.8,0.0
1138,,,,World music,,,0.0,,,,2008,5.8,0.0
1139,0.00987,0.484,0.784,Alternative rock,0.0,-3.976,0.0103092783505,43.0,95.937,0.137,2009,9.3,2.2
1140,,,,Blues music,,,0.0,,,,2009,9.3,2.2
1141,0.446666666667,0.611833333333,0.666,Country music,9.26833333333e-05,-5.09583333333,0.0618556701031,58.6666666667,131.925333333,0.529666666667,2009,9.3,2.2
1142,,,,Electronic music,,,0.0,,,,2009,9.3,2.2
1143,,,,Fusion music,,,0.0,,,,2009,9.3,2.2
1144,0.252,0.563,0.402,Gospel music,2.07e-06,-10.496,0.0103092783505,57.0,115.561,0.198,2009,9.3,2.2
1145,0.0006525,0.4765,0.802,Heavy metal,0.0,-3.933,0.020618556701,61.5,108.991,0.2745,2009,9.3,2.2
1146,0.0900918181818,0.665090909091,0.675272727273,Hip hop,0.0822733018182,-5.03272727273,0.113402061856,51.8181818182,134.078727273,0.588545454545,2009,9.3,2.2
1147,,,,House music,,,0.0,,,,2009,9.3,2.2
1148,,,,Jazz,,,0.0,,,,2009,9.3,2.2
1149,,,,Latin music,,,0.0,,,,2009,9.3,2.2
1150,,,,Polka,,,0.0,,,,2009,9.3,2.2
1151,0.133975804167,0.644597222222,0.720148611111,Pop music,0.0190453177778,-5.50106944444,0.742268041237,55.625,125.509944444,0.551277777778,2009,9.3,2.2
1152,,,,Punk rock,,,0.0,,,,2009,9.3,2.2
1153,,,,Reggae,,,0.0,,,,2009,9.3,2.2
1154,0.014440175,0.39125,0.8145,Rock music,0.00051675,-5.3165,0.0412371134021,66.25,125.69025,0.33125,2009,9.3,2.2
1155,,,,World music,,,0.0,,,,2009,9.3,2.2
1156,0.0534,0.434,0.764,Alternative rock,0.0,-3.45,0.0104166666667,51.0,51.316,0.321,2010,9.6,2.4
1157,,,,Blues music,,,0.0,,,,2010,9.6,2.4
1158,0.313528571429,0.608428571429,0.617285714286,Country music,9.20657142857e-05,-5.52285714286,0.0729166666667,55.5714285714,120.351285714,0.467285714286,2010,9.6,2.4
1159,0.000698,0.686,0.898,Electronic music,4.61e-05,-2.72,0.0104166666667,55.0,122.985,0.678,2010,9.6,2.4
1160,,,,Fusion music,,,0.0,,,,2010,9.6,2.4
1161,,,,Gospel music,,,0.0,,,,2010,9.6,2.4
1162,,,,Heavy metal,,,0.0,,,,2010,9.6,2.4
1163,0.156433076923,0.641076923077,0.745384615385,Hip hop,0.00515340769231,-5.08715384615,0.135416666667,60.1538461538,111.212076923,0.518423076923,2010,9.6,2.4
1164,,,,House music,,,0.0,,,,2010,9.6,2.4
1165,,,,Jazz,,,0.0,,,,2010,9.6,2.4
1166,,,,Latin music,,,0.0,,,,2010,9.6,2.4
1167,,,,Polka,,,0.0,,,,2010,9.6,2.4
1168,0.110925208219,0.632424657534,0.748671232877,Pop music,0.0224297156164,-5.19035616438,0.760416666667,56.5068493151,117.246315068,0.579205479452,2010,9.6,2.4
1169,,,,Punk rock,,,0.0,,,,2010,9.6,2.4
1170,,,,Reggae,,,0.0,,,,2010,9.6,2.4
1171,0.00552,0.276,0.715,Rock music,0.000417,-5.356,0.0104166666667,71.0,137.028,0.167,2010,9.6,2.4
1172,,,,World music,,,0.0,,,,2010,9.6,2.4
1173,,,,Alternative rock,,,0.0,,,,2011,8.9,1.9
1174,,,,Blues music,,,0.0,,,,2011,8.9,1.9
1175,0.215334285714,0.575285714286,0.696357142857,Country music,0.000523530714286,-5.46542857143,0.142857142857,61.0,143.7505,0.5205,2011,8.9,1.9
1176,,,,Electronic music,,,0.0,,,,2011,8.9,1.9
1177,,,,Fusion music,,,0.0,,,,2011,8.9,1.9
1178,,,,Gospel music,,,0.0,,,,2011,8.9,1.9
1179,,,,Heavy metal,,,0.0,,,,2011,8.9,1.9
1180,0.0885822222222,0.576333333333,0.787333333333,Hip hop,2.01111111111e-07,-5.33211111111,0.0918367346939,60.6666666667,126.454666667,0.419722222222,2011,8.9,1.9
1181,0.0234,0.668,0.749,House music,0.000298,-6.695,0.0102040816327,19.0,127.113,0.122,2011,8.9,1.9
1182,,,,Jazz,,,0.0,,,,2011,8.9,1.9
1183,,,,Latin music,,,0.0,,,,2011,8.9,1.9
1184,,,,Polka,,,0.0,,,,2011,8.9,1.9
1185,0.108295849315,0.639726027397,0.755164383562,Pop music,0.0148495012329,-5.12864383562,0.755102040816,59.5068493151,123.653452055,0.560278082192,2011,8.9,1.9
1186,,,,Punk rock,,,0.0,,,,2011,8.9,1.9
1187,,,,Reggae,,,0.0,,,,2011,8.9,1.9
1188,,,,Rock music,,,0.0,,,,2011,8.9,1.9
1189,,,,World music,,,0.0,,,,2011,8.9,1.9
1190,0.4059,0.6705,0.6725,Alternative rock,1.03e-06,-6.844,0.020202020202,64.5,92.4665,0.636,2012,8.1,1.4
1191,,,,Blues music,,,0.0,,,,2012,8.1,1.4
1192,0.117939928571,0.570857142857,0.734428571429,Country music,0.00142177142857,-5.00578571429,0.141414141414,62.0,132.884071429,0.589,2012,8.1,1.4
1193,,,,Electronic music,,,0.0,,,,2012,8.1,1.4
1194,,,,Fusion music,,,0.0,,,,2012,8.1,1.4
1195,,,,Gospel music,,,0.0,,,,2012,8.1,1.4
1196,0.01895,0.6355,0.7605,Heavy metal,0.0,-4.937,0.020202020202,49.5,117.466,0.7015,2012,8.1,1.4
1197,0.06123,0.7065,0.6537,Hip hop,0.00013245,-6.0048,0.10101010101,60.9,115.3419,0.4683,2012,8.1,1.4
1198,,,,House music,,,0.0,,,,2012,8.1,1.4
1199,,,,Jazz,,,0.0,,,,2012,8.1,1.4
1200,,,,Latin music,,,0.0,,,,2012,8.1,1.4
1201,,,,Polka,,,0.0,,,,2012,8.1,1.4
1202,0.1229845,0.654385714286,0.737071428571,Pop music,0.00349992342857,-5.23232857143,0.707070707071,60.8,127.815857143,0.553757142857,2012,8.1,1.4
1203,,,,Punk rock,,,0.0,,,,2012,8.1,1.4
1204,,,,Reggae,,,0.0,,,,2012,8.1,1.4
1205,0.565,0.857,0.517,Rock music,0.000195,-6.972,0.010101010101,67.0,129.063,0.75,2012,8.1,1.4
1206,,,,World music,,,0.0,,,,2012,8.1,1.4
1207,0.2975,0.489,0.6375,Alternative rock,9e-05,-5.0885,0.020618556701,69.0,82.4775,0.289,2013,7.4,1.0
1208,,,,Blues music,,,0.0,,,,2013,7.4,1.0
1209,0.12653875,0.5505625,0.8036875,Country music,7.5375e-07,-4.6143125,0.164948453608,63.6875,143.797625,0.67725,2013,7.4,1.0
1210,,,,Electronic music,,,0.0,,,,2013,7.4,1.0
1211,0.0111,0.452,0.794,Fusion music,0.00182,-5.151,0.0103092783505,54.0,137.825,0.281,2013,7.4,1.0
1212,,,,Gospel music,,,0.0,,,,2013,7.4,1.0
1213,,,,Heavy metal,,,0.0,,,,2013,7.4,1.0
1214,0.174693294118,0.678352941176,0.660341176471,Hip hop,1.76370588235e-05,-6.59223529412,0.175257731959,58.7647058824,134.520764706,0.420552941176,2013,7.4,1.0
1215,0.0218225,0.62225,0.79825,House music,0.0012627675,-5.23175,0.0412371134021,65.25,124.0315,0.562,2013,7.4,1.0
1216,,,,Jazz,,,0.0,,,,2013,7.4,1.0
1217,,,,Latin music,,,0.0,,,,2013,7.4,1.0
1218,,,,Polka,,,0.0,,,,2013,7.4,1.0
1219,0.125362403509,0.674649122807,0.687315789474,Pop music,0.0155024747368,-5.68301754386,0.587628865979,61.350877193,120.273385965,0.535928070175,2013,7.4,1.0
1220,,,,Punk rock,,,0.0,,,,2013,7.4,1.0
1221,,,,Reggae,,,0.0,,,,2013,7.4,1.0
1222,,,,Rock music,,,0.0,,,,2013,7.4,1.0
1223,,,,World music,,,0.0,,,,2013,7.4,1.0
1224,0.1598,0.5262,0.7416,Alternative rock,0.0001158,-4.3238,0.0526315789474,68.6,104.6528,0.3676,2014,6.2,0.2
1225,,,,Blues music,,,0.0,,,,2014,6.2,0.2
1226,0.139529090909,0.564545454545,0.825363636364,Country music,9.20909090909e-06,-5.01181818182,0.115789473684,64.0909090909,147.910636364,0.631636363636,2014,6.2,0.2
1227,,,,Electronic music,,,0.0,,,,2014,6.2,0.2
1228,,,,Fusion music,,,0.0,,,,2014,6.2,0.2
1229,,,,Gospel music,,,0.0,,,,2014,6.2,0.2
1230,,,,Heavy metal,,,0.0,,,,2014,6.2,0.2
1231,0.05142075,0.72525,0.584375,Hip hop,2.46375e-06,-6.693125,0.0842105263158,58.875,115.179125,0.4575,2014,6.2,0.2
1232,0.05512,0.55,0.769,House music,0.000643733333333,-4.53433333333,0.0315789473684,63.3333333333,125.668333333,0.505666666667,2014,6.2,0.2
1233,0.018205,0.6005,0.819,Jazz,0.373,-6.8415,0.0210526315789,61.0,106.9415,0.27445,2014,6.2,0.2
1234,,,,Latin music,,,0.0,,,,2014,6.2,0.2
1235,,,,Polka,,,0.0,,,,2014,6.2,0.2
1236,0.150824969697,0.670681818182,0.683636363636,Pop music,0.00180662409091,-5.44854545455,0.694736842105,65.0757575758,119.649212121,0.542515151515,2014,6.2,0.2
1237,,,,Punk rock,,,0.0,,,,2014,6.2,0.2
1238,,,,Reggae,,,0.0,,,,2014,6.2,0.2
1239,,,,Rock music,,,0.0,,,,2014,6.2,0.2
1240,,,,World music,,,0.0,,,,2014,6.2,0.2
1241,0.431,0.484,0.731,Alternative rock,0.0,-6.694,0.0108695652174,73.0,101.654,0.5,2015,5.3,-0.3
1242,0.3375,0.499,0.7225,Blues music,2.105e-06,-4.6705,0.0217391304348,75.0,134.1885,0.299,2015,5.3,-0.3
1243,0.308725,0.60225,0.66225,Country music,0.0,-5.841,0.0434782608696,66.75,151.99475,0.609,2015,5.3,-0.3
1244,,,,Electronic music,,,0.0,,,,2015,5.3,-0.3
1245,0.00346,0.723,0.809,Fusion music,0.00123,-3.081,0.0108695652174,76.0,98.007,0.271,2015,5.3,-0.3
1246,,,,Gospel music,,,0.0,,,,2015,5.3,-0.3
1247,,,,Heavy metal,,,0.0,,,,2015,5.3,-0.3
1248,0.0991,0.756923076923,0.635692307692,Hip hop,1.04138461538e-05,-6.06184615385,0.141304347826,70.1538461538,118.218,0.443846153846,2015,5.3,-0.3
1249,,,,House music,,,0.0,,,,2015,5.3,-0.3
1250,,,,Jazz,,,0.0,,,,2015,5.3,-0.3
1251,,,,Latin music,,,0.0,,,,2015,5.3,-0.3
1252,,,,Polka,,,0.0,,,,2015,5.3,-0.3
1253,0.193334161765,0.663323529412,0.642573529412,Pop music,0.0298736408824,-6.36436764706,0.75,67.5588235294,123.471867647,0.528519117647,2015,5.3,-0.3
1254,,,,Punk rock,,,0.0,,,,2015,5.3,-0.3
1255,,,,Reggae,,,0.0,,,,2015,5.3,-0.3
1256,0.1281175,0.7385,0.6035,Rock music,0.0,-6.046,0.0217391304348,62.0,125.0155,0.645,2015,5.3,-0.3
1257,,,,World music,,,0.0,,,,2015,5.3,-0.3
