,Unnamed: 0,artist,subgenre,genre,master_genre
14695,14695,Impressions,quiet storm,,Jazz
14696,14696,Impressions,soul,Jazz,Jazz
14697,14697,Impressions,soul blues,Blues music,Jazz
14698,14698,Impressions,soul christmas,Jazz,Jazz
14699,14699,Impressions,southern soul,Gospel music,Jazz
14700,14700,Diane Renay,brill building pop,Pop music,Rock music
14701,14701,Diane Renay,girl group,Rock music,Rock music
14702,14702,Bachelors,british invasion,Jazz,Jazz
14703,14703,Bachelors,merseybeat,,Jazz
14704,14704,Bachelors,rock-and-roll,,Jazz
14705,14705,Marketts,surf music,Rock music,Rock music
14706,14706,Hondells,brill building pop,Pop music,Pop music
14707,14707,Hondells,bubblegum pop,Pop music,Pop music
14708,14708,Hondells,doo-wop,,Pop music
14709,14709,Hondells,merseybeat,,Pop music
14710,14710,Hondells,rock-and-roll,,Pop music
14711,14711,Hondells,rockabilly,Fusion music,Pop music
14712,14712,Hondells,surf music,Rock music,Pop music
14713,14713,Reflections,djent,Heavy metal,Heavy metal
14714,14714,Rick Nelson,adult standards,Pop music,Pop music
14715,14715,Rick Nelson,brill building pop,Pop music,Pop music
14716,14716,Rick Nelson,bubblegum pop,Pop music,Pop music
14717,14717,Rick Nelson,christmas,,Pop music
14718,14718,Rick Nelson,doo-wop,,Pop music
14719,14719,Rick Nelson,folk christmas,Pop music,Pop music
14720,14720,Rick Nelson,folk rock,Rock music,Pop music
14721,14721,Rick Nelson,lounge,Rock music,Pop music
14722,14722,Rick Nelson,mellow gold,,Pop music
14723,14723,Rick Nelson,merseybeat,,Pop music
14724,14724,Rick Nelson,nashville sound,Pop music,Pop music
14725,14725,Rick Nelson,rock-and-roll,,Pop music
14726,14726,Rick Nelson,rockabilly,Fusion music,Pop music
14727,14727,Rick Nelson,traditional country,Country music,Pop music
14728,14728,Rick Nelson,traditional folk,Pop music,Pop music
14729,14729,New Christy Minstrels,folk christmas,Pop music,Pop music
14730,14730,New Christy Minstrels,traditional folk,Pop music,Pop music
14731,14731,Joe Hinton,deep motown,House music,Gospel music
14732,14732,Joe Hinton,deep southern soul,Gospel music,Gospel music
14733,14733,Al Martino,adult standards,Pop music,Pop music
14734,14734,Al Martino,brill building pop,Pop music,Pop music
14735,14735,Al Martino,christmas,,Pop music
14736,14736,Al Martino,deep adult standards,Pop music,Pop music
14737,14737,Al Martino,easy listening,Pop music,Pop music
14738,14738,Al Martino,lounge,Rock music,Pop music
14739,14739,Al Martino,vocal jazz,Jazz,Pop music
14740,14740,Trashmen,classic garage rock,Rock music,Rock music
14741,14741,Trashmen,protopunk,,Rock music
14742,14742,Trashmen,rock-and-roll,,Rock music
14743,14743,Trashmen,rockabilly,Fusion music,Rock music
14744,14744,Trashmen,surf music,Rock music,Rock music
14745,14745,Tams,beach music,Rock music,Jazz
14746,14746,Tams,brill building pop,Pop music,Jazz
14747,14747,Tams,chicago soul,Blues music,Jazz
14748,14748,Tams,memphis soul,Blues music,Jazz
14749,14749,Tams,motown,,Jazz
14750,14750,Tams,northern soul,Jazz,Jazz
14751,14751,Tams,soul,Jazz,Jazz
14752,14752,Tams,southern soul,Gospel music,Jazz
14753,14753,Jelly Beans,brill building pop,Pop music,Rock music
14754,14754,Jelly Beans,girl group,Rock music,Rock music
14755,14755,Nancy Wilson,adult standards,Pop music,Jazz
14756,14756,Nancy Wilson,cabaret,Alternative rock,Jazz
14757,14757,Nancy Wilson,christmas,,Jazz
14758,14758,Nancy Wilson,jazz,Jazz,Jazz
14759,14759,Nancy Wilson,jazz blues,Jazz,Jazz
14760,14760,Nancy Wilson,jazz christmas,Jazz,Jazz
14761,14761,Nancy Wilson,lounge,Rock music,Jazz
14762,14762,Nancy Wilson,swing,Country music,Jazz
14763,14763,Nancy Wilson,vocal jazz,Jazz,Jazz
14764,14764,Tommy Tucker,jam band,Jazz,Jazz
14765,14765,The Ventures,brill building pop,Pop music,Rock music
14766,14766,The Ventures,bubblegum pop,Pop music,Rock music
14767,14767,The Ventures,classic rock,Rock music,Rock music
14768,14768,The Ventures,folk rock,Rock music,Rock music
14769,14769,The Ventures,rock-and-roll,,Rock music
14770,14770,The Ventures,rockabilly,Fusion music,Rock music
14771,14771,The Ventures,surf music,Rock music,Rock music
14772,14772,"Robert Maxwell, His Harp and Orch.",folk-pop,,Alternative rock
14773,14773,"Robert Maxwell, His Harp and Orch.",indie folk,Alternative rock,Alternative rock
14774,14774,"Robert Maxwell, His Harp and Orch.",singer-songwriter,,Alternative rock
14775,14775,Jimmy Hughes,chicago soul,Blues music,Blues music
14776,14776,Jimmy Hughes,memphis soul,Blues music,Blues music
14777,14777,Jimmy Hughes,motown,,Blues music
14778,14778,Jimmy Hughes,northern soul,Jazz,Blues music
14779,14779,Jimmy Hughes,soul,Jazz,Blues music
14780,14780,Jimmy Hughes,soul blues,Blues music,Blues music
14781,14781,Jimmy Hughes,southern soul,Gospel music,Blues music
14782,14782,The Kingsmen,brill building pop,Pop music,Rock music
14783,14783,The Kingsmen,british blues,Blues music,Rock music
14784,14784,The Kingsmen,bubblegum pop,Pop music,Rock music
14785,14785,The Kingsmen,classic garage rock,Rock music,Rock music
14786,14786,The Kingsmen,classic rock,Rock music,Rock music
14787,14787,The Kingsmen,doo-wop,,Rock music
14788,14788,The Kingsmen,folk rock,Rock music,Rock music
14789,14789,The Kingsmen,memphis soul,Blues music,Rock music
14790,14790,The Kingsmen,merseybeat,,Rock music
14791,14791,The Kingsmen,motown,,Rock music
14792,14792,The Kingsmen,protopunk,,Rock music
14793,14793,The Kingsmen,psychedelic rock,Rock music,Rock music
14794,14794,The Kingsmen,rock-and-roll,,Rock music
14795,14795,The Kingsmen,rockabilly,Fusion music,Rock music
14796,14796,The Kingsmen,soul,Jazz,Rock music
14797,14797,Skeeter Davis,adult standards,Pop music,Country music
14798,14798,Skeeter Davis,brill building pop,Pop music,Country music
14799,14799,Skeeter Davis,country christmas,Country music,Country music
14800,14800,Skeeter Davis,country gospel,Country music,Country music
14801,14801,Skeeter Davis,cowboy western,Country music,Country music
14802,14802,Skeeter Davis,nashville sound,Pop music,Country music
14803,14803,Skeeter Davis,rock-and-roll,,Country music
14804,14804,Skeeter Davis,traditional country,Country music,Country music
14805,14805,Cascades,adult standards,Pop music,Pop music
14806,14806,Cascades,brill building pop,Pop music,Pop music
14807,14807,Cascades,bubblegum pop,Pop music,Pop music
14808,14808,Cascades,doo-wop,,Pop music
14809,14809,Cascades,merseybeat,,Pop music
14810,14810,Cascades,rock-and-roll,,Pop music
14811,14811,Cascades,rockabilly,Fusion music,Pop music
14812,14812,Chiffons,adult standards,Pop music,Pop music
14813,14813,Chiffons,brill building pop,Pop music,Pop music
14814,14814,Chiffons,bubblegum pop,Pop music,Pop music
14815,14815,Chiffons,doo-wop,,Pop music
14816,14816,Chiffons,girl group,Rock music,Pop music
14817,14817,Chiffons,motown,,Pop music
14818,14818,Chiffons,northern soul,Jazz,Pop music
14819,14819,Chiffons,rock-and-roll,,Pop music
14820,14820,Chiffons,rockabilly,Fusion music,Pop music
14821,14821,Paul and Paula,deep adult standards,Pop music,Pop music
14822,14822,Paul and Paula,merseybeat,,Pop music
14823,14823,Little Stevie Wonder,adult standards,Pop music,Jazz
14824,14824,Little Stevie Wonder,brill building pop,Pop music,Jazz
14825,14825,Little Stevie Wonder,classic funk rock,Rock music,Jazz
14826,14826,Little Stevie Wonder,disco,House music,Jazz
14827,14827,Little Stevie Wonder,funk,Jazz,Jazz
14828,14828,Little Stevie Wonder,funk rock,Fusion music,Jazz
14829,14829,Little Stevie Wonder,mellow gold,,Jazz
14830,14830,Little Stevie Wonder,motown,,Jazz
14831,14831,Little Stevie Wonder,quiet storm,,Jazz
14832,14832,Little Stevie Wonder,r&b,,Jazz
14833,14833,Little Stevie Wonder,singer-songwriter,,Jazz
14834,14834,Little Stevie Wonder,soft rock,Rock music,Jazz
14835,14835,Little Stevie Wonder,soul,Jazz,Jazz
14836,14836,Little Stevie Wonder,soul christmas,Jazz,Jazz
14837,14837,Kyu Sakamoto,enka,,
14838,14838,Tymes,beach music,Rock music,Pop music
14839,14839,Tymes,brill building pop,Pop music,Pop music
14840,14840,Tymes,bubblegum pop,Pop music,Pop music
14841,14841,Tymes,chicago soul,Blues music,Pop music
14842,14842,Tymes,doo-wop,,Pop music
14843,14843,Tymes,motown,,Pop music
14844,14844,Tymes,northern soul,Jazz,Pop music
14845,14845,Dale and Grace,doo-wop,,Pop music
14846,14846,Dale and Grace,swamp pop,Pop music,Pop music
14847,14847,Nino Tempo and April Stevens,bubblegum pop,Pop music,Pop music
14848,14848,Nino Tempo and April Stevens,merseybeat,,Pop music
14849,14849,Little Peggy March,brill building pop,Pop music,Pop music
14850,14850,Little Peggy March,doo-wop,,Pop music
14851,14851,Little Peggy March,rock-and-roll,,Pop music
14852,14852,Chantays,surf music,Rock music,Rock music
14853,14853,Eydie Gorme,adult standards,Pop music,Pop music
14854,14854,Eydie Gorme,bolero,Latin music,Pop music
14855,14855,Eydie Gorme,jazz christmas,Jazz,Pop music
14856,14856,Eydie Gorme,mexican rock-and-roll,Pop music,Pop music
14857,14857,Eydie Gorme,ranchera,,Pop music
14858,14858,Dovells,doo-wop,,
14859,14859,Randy and The Rainbows,doo-wop,,
14860,14860,Rooftop Singers,brill building pop,Pop music,Pop music
14861,14861,Rooftop Singers,bubblegum pop,Pop music,Pop music
14862,14862,Jimmy Soul,adult standards,Pop music,Pop music
14863,14863,Jimmy Soul,brill building pop,Pop music,Pop music
14864,14864,Jimmy Soul,bubblegum pop,Pop music,Pop music
14865,14865,Jimmy Soul,doo-wop,,Pop music
14866,14866,Jimmy Soul,rock-and-roll,,Pop music
14867,14867,Jimmy Soul,rockabilly,Fusion music,Pop music
14868,14868,Trini Lopez,adult standards,Pop music,Pop music
14869,14869,Trini Lopez,brill building pop,Pop music,Pop music
14870,14870,Trini Lopez,bubblegum pop,Pop music,Pop music
14871,14871,Trini Lopez,christmas,,Pop music
14872,14872,Trini Lopez,merseybeat,,Pop music
14873,14873,Trini Lopez,rock-and-roll,,Pop music
14874,14874,Trini Lopez,rockabilly,Fusion music,Pop music
14875,14875,Dion,adult standards,Pop music,Pop music
14876,14876,Dion,brill building pop,Pop music,Pop music
14877,14877,Dion,bubblegum pop,Pop music,Pop music
14878,14878,Dion,christmas,,Pop music
14879,14879,Dion,doo-wop,,Pop music
14880,14880,Dion,folk rock,Rock music,Pop music
14881,14881,Dion,lounge,Rock music,Pop music
14882,14882,Dion,motown,,Pop music
14883,14883,Dion,rock-and-roll,,Pop music
14884,14884,Dion,rockabilly,Fusion music,Pop music
14885,14885,Ronettes,adult standards,Pop music,Pop music
14886,14886,Ronettes,brill building pop,Pop music,Pop music
14887,14887,Ronettes,christmas,,Pop music
14888,14888,Ronettes,folk rock,Rock music,Pop music
14889,14889,Ronettes,girl group,Rock music,Pop music
14890,14890,Ronettes,memphis soul,Blues music,Pop music
14891,14891,Ronettes,motown,,Pop music
14892,14892,Ronettes,rock-and-roll,,Pop music
14893,14893,Ronettes,rockabilly,Fusion music,Pop music
14894,14894,Ronettes,soul,Jazz,Pop music
14895,14895,Ronettes,soul blues,Blues music,Pop music
14896,14896,Ronettes,soul christmas,Jazz,Pop music
14897,14897,Ronettes,southern soul,Gospel music,Pop music
14898,14898,Orlons,brill building pop,Pop music,Pop music
14899,14899,Orlons,doo-wop,,Pop music
14900,14900,Henry Mancini,adult standards,Pop music,Pop music
14901,14901,Henry Mancini,cabaret,Alternative rock,Pop music
14902,14902,Henry Mancini,christmas,,Pop music
14903,14903,Henry Mancini,easy listening,Pop music,Pop music
14904,14904,Henry Mancini,lounge,Rock music,Pop music
14905,14905,Henry Mancini,soundtrack,,Pop music
14906,14906,Henry Mancini,swing,Country music,Pop music
14907,14907,Henry Mancini,vocal jazz,Jazz,Pop music
14908,14908,Bill Anderson,country gospel,Country music,Country music
14909,14909,Bill Anderson,cowboy western,Country music,Country music
14910,14910,Bill Anderson,nashville sound,Pop music,Country music
14911,14911,Bill Anderson,outlaw country,Country music,Country music
14912,14912,Bill Anderson,traditional country,Country music,Country music
14913,14913,Bill Anderson,western swing,Country music,Country music
14914,14914,Garnet Mimms and The Enchanters,beach music,Rock music,Blues music
14915,14915,Garnet Mimms and The Enchanters,chicago soul,Blues music,Blues music
14916,14916,Garnet Mimms and The Enchanters,memphis soul,Blues music,Blues music
14917,14917,Garnet Mimms and The Enchanters,motown,,Blues music
14918,14918,Garnet Mimms and The Enchanters,northern soul,Jazz,Blues music
14919,14919,Garnet Mimms and The Enchanters,soul,Jazz,Blues music
14920,14920,Garnet Mimms and The Enchanters,soul blues,Blues music,Blues music
14921,14921,Garnet Mimms and The Enchanters,southern soul,Gospel music,Blues music
14922,14922,Ray Charles,country,Country music,Jazz
14923,14923,Ray Charles,country christmas,Country music,Jazz
14924,14924,Ray Charles,country rock,Fusion music,Jazz
14925,14925,Ray Charles,folk,Pop music,Jazz
14926,14926,Ray Charles,nashville sound,Pop music,Jazz
14927,14927,Ray Charles,outlaw country,Country music,Jazz
14928,14928,Ray Charles,roots rock,Rock music,Jazz
14929,14929,Ray Charles,southern rock,Rock music,Jazz
14930,14930,Ray Charles,texas country,Country music,Jazz
14931,14931,Ray Charles,traditional country,Country music,Jazz
14932,14932,Ray Charles,traditional folk,Pop music,Jazz
14933,14933,Crystals,adult standards,Pop music,Pop music
14934,14934,Crystals,brill building pop,Pop music,Pop music
14935,14935,Crystals,bubblegum pop,Pop music,Pop music
14936,14936,Crystals,doo-wop,,Pop music
14937,14937,Crystals,girl group,Rock music,Pop music
14938,14938,Crystals,motown,,Pop music
14939,14939,Crystals,rock-and-roll,,Pop music
14940,14940,Crystals,rockabilly,Fusion music,Pop music
14941,14941,Shirelles,adult standards,Pop music,Jazz
14942,14942,Shirelles,brill building pop,Pop music,Jazz
14943,14943,Shirelles,chicago soul,Blues music,Jazz
14944,14944,Shirelles,doo-wop,,Jazz
14945,14945,Shirelles,memphis soul,Blues music,Jazz
14946,14946,Shirelles,motown,,Jazz
14947,14947,Shirelles,rock-and-roll,,Jazz
14948,14948,Shirelles,rockabilly,Fusion music,Jazz
14949,14949,Shirelles,soul,Jazz,Jazz
14950,14950,Shirelles,soul christmas,Jazz,Jazz
14951,14951,Shirelles,southern soul,Gospel music,Jazz
14952,14952,Lonnie Mack,acoustic blues,Blues music,Blues music
14953,14953,Lonnie Mack,blues,Blues music,Blues music
14954,14954,Lonnie Mack,blues-rock,,Blues music
14955,14955,Lonnie Mack,british blues,Blues music,Blues music
14956,14956,Lonnie Mack,chicago blues,Blues music,Blues music
14957,14957,Lonnie Mack,country blues,Blues music,Blues music
14958,14958,Lonnie Mack,delta blues,Blues music,Blues music
14959,14959,Lonnie Mack,electric blues,Blues music,Blues music
14960,14960,Lonnie Mack,harmonica blues,Blues music,Blues music
14961,14961,Lonnie Mack,jazz blues,Jazz,Blues music
14962,14962,Lonnie Mack,louisiana blues,Blues music,Blues music
14963,14963,Lonnie Mack,memphis blues,Blues music,Blues music
14964,14964,Lonnie Mack,modern blues,Blues music,Blues music
14965,14965,Lonnie Mack,piedmont blues,Blues music,Blues music
14966,14966,Lonnie Mack,soul blues,Blues music,Blues music
14967,14967,Lonnie Mack,swamp blues,Blues music,Blues music
14968,14968,Lonnie Mack,texas blues,Blues music,Blues music
14969,14969,Lonnie Mack,traditional blues,Blues music,Blues music
14970,14970,Kal Winding,contemporary country,Country music,Country music
14971,14971,Kal Winding,country,Country music,Country music
14972,14972,Kal Winding,country road,Country music,Country music
14973,14973,Bill Pursell,easy listening,Pop music,Pop music
14974,14974,Tony Bennett,adult standards,Pop music,Jazz
14975,14975,Tony Bennett,brill building pop,Pop music,Jazz
14976,14976,Tony Bennett,cabaret,Alternative rock,Jazz
14977,14977,Tony Bennett,christmas,,Jazz
14978,14978,Tony Bennett,easy listening,Pop music,Jazz
14979,14979,Tony Bennett,jazz blues,Jazz,Jazz
14980,14980,Tony Bennett,jazz christmas,Jazz,Jazz
14981,14981,Tony Bennett,lounge,Rock music,Jazz
14982,14982,Tony Bennett,soul,Jazz,Jazz
14983,14983,Tony Bennett,vocal jazz,Jazz,Jazz
14984,14984,Jaynetts,girl group,Rock music,Rock music
14985,14985,Nat King Cole,adult standards,Pop music,Jazz
14986,14986,Nat King Cole,brill building pop,Pop music,Jazz
14987,14987,Nat King Cole,cabaret,Alternative rock,Jazz
14988,14988,Nat King Cole,christmas,,Jazz
14989,14989,Nat King Cole,jazz blues,Jazz,Jazz
14990,14990,Nat King Cole,jazz christmas,Jazz,Jazz
14991,14991,Nat King Cole,lounge,Rock music,Jazz
14992,14992,Nat King Cole,vocal jazz,Jazz,Jazz
14993,14993,Rufus Thomas,chicago soul,Blues music,Jazz
14994,14994,Rufus Thomas,classic funk rock,Rock music,Jazz
14995,14995,Rufus Thomas,funk,Jazz,Jazz
14996,14996,Rufus Thomas,jazz blues,Jazz,Jazz
14997,14997,Rufus Thomas,jazz christmas,Jazz,Jazz
14998,14998,Rufus Thomas,memphis blues,Blues music,Jazz
14999,14999,Rufus Thomas,memphis soul,Blues music,Jazz
15000,15000,Rufus Thomas,motown,,Jazz
15001,15001,Rufus Thomas,new orleans blues,Blues music,Jazz
15002,15002,Rufus Thomas,northern soul,Jazz,Jazz
15003,15003,Rufus Thomas,soul,Jazz,Jazz
15004,15004,Rufus Thomas,soul blues,Blues music,Jazz
15005,15005,Rufus Thomas,soul christmas,Jazz,Jazz
15006,15006,Rufus Thomas,southern soul,Gospel music,Jazz
15007,15007,Ned Miller,country gospel,Country music,Country music
15008,15008,Ned Miller,cowboy western,Country music,Country music
15009,15009,Ned Miller,nashville sound,Pop music,Country music
15010,15010,Ned Miller,traditional country,Country music,Country music
15011,15011,Johnny Mathis,adult standards,Pop music,Pop music
15012,15012,Johnny Mathis,brill building pop,Pop music,Pop music
15013,15013,Johnny Mathis,cabaret,Alternative rock,Pop music
15014,15014,Johnny Mathis,christmas,,Pop music
15015,15015,Johnny Mathis,easy listening,Pop music,Pop music
15016,15016,Johnny Mathis,lounge,Rock music,Pop music
15017,15017,Johnny Mathis,operatic pop,Pop music,Pop music
15018,15018,Johnny Mathis,vocal jazz,Jazz,Pop music
15019,15019,Jan Bradley,chicago soul,Blues music,Blues music
15020,15020,Bobby Vee,adult standards,Pop music,Pop music
15021,15021,Bobby Vee,brill building pop,Pop music,Pop music
15022,15022,Bobby Vee,bubblegum pop,Pop music,Pop music
15023,15023,Bobby Vee,christmas,,Pop music
15024,15024,Bobby Vee,doo-wop,,Pop music
15025,15025,Bobby Vee,merseybeat,,Pop music
15026,15026,Bobby Vee,rock-and-roll,,Pop music
15027,15027,Bobby Vee,rockabilly,Fusion music,Pop music
15028,15028,The Cookies,cantopop,Pop music,Pop music
15029,15029,Doris Troy,beach music,Rock music,Blues music
15030,15030,Doris Troy,brill building pop,Pop music,Blues music
15031,15031,Doris Troy,chicago soul,Blues music,Blues music
15032,15032,Doris Troy,memphis soul,Blues music,Blues music
15033,15033,Doris Troy,motown,,Blues music
15034,15034,Doris Troy,northern soul,Jazz,Blues music
15035,15035,Doris Troy,soul,Jazz,Blues music
15036,15036,Doris Troy,soul blues,Blues music,Blues music
15037,15037,Doris Troy,southern soul,Gospel music,Blues music
15038,15038,Allan Sherman,comic,,
15039,15039,Dixiebelles With Cornbread and Jerry,ragtime,,
15040,15040,Steve Lawrence,adult standards,Pop music,Pop music
15041,15041,Steve Lawrence,christmas,,Pop music
15042,15042,Steve Lawrence,deep adult standards,Pop music,Pop music
15043,15043,Steve Lawrence,easy listening,Pop music,Pop music
15044,15044,Steve Lawrence,lounge,Rock music,Pop music
15045,15045,Steve Lawrence,vocal jazz,Jazz,Pop music
15046,15046,Dee Dee Sharp,beach music,Rock music,Rock music
15047,15047,Dee Dee Sharp,brill building pop,Pop music,Rock music
15048,15048,Dee Dee Sharp,chicago soul,Blues music,Rock music
15049,15049,Dee Dee Sharp,doo-wop,,Rock music
15050,15050,Dee Dee Sharp,motown,,Rock music
15051,15051,Dee Dee Sharp,northern soul,Jazz,Rock music
15052,15052,Dee Dee Sharp,rock-and-roll,,Rock music
15053,15053,Bobby Bare,country christmas,Country music,Country music
15054,15054,Bobby Bare,country gospel,Country music,Country music
15055,15055,Bobby Bare,cowboy western,Country music,Country music
15056,15056,Bobby Bare,nashville sound,Pop music,Country music
15057,15057,Bobby Bare,outlaw country,Country music,Country music
15058,15058,Bobby Bare,traditional country,Country music,Country music
15059,15059,Bobby Bare,western swing,Country music,Country music
15060,15060,Mr. Acker Bilk,adult standards,Pop music,Pop music
15061,15061,Mr. Acker Bilk,christmas,,Pop music
15062,15062,Mr. Acker Bilk,easy listening,Pop music,Pop music
15063,15063,David Rose,easy listening,Pop music,Pop music
15064,15064,Shelley Fabares,brill building pop,Pop music,Pop music
15065,15065,Shelley Fabares,bubblegum pop,Pop music,Pop music
15066,15066,Shelley Fabares,doo-wop,,Pop music
15067,15067,Little Eva,adult standards,Pop music,Pop music
15068,15068,Little Eva,brill building pop,Pop music,Pop music
15069,15069,Little Eva,bubblegum pop,Pop music,Pop music
15070,15070,Little Eva,doo-wop,,Pop music
15071,15071,Little Eva,motown,,Pop music
15072,15072,Little Eva,rock-and-roll,,Pop music
15073,15073,Little Eva,rockabilly,Fusion music,Pop music
15074,15074,Sensations,doo-wop,,Rock music
15075,15075,Sensations,rock steady,Rock music,Rock music
15076,15076,Chubby Checker,adult standards,Pop music,Pop music
15077,15077,Chubby Checker,brill building pop,Pop music,Pop music
15078,15078,Chubby Checker,bubblegum pop,Pop music,Pop music
15079,15079,Chubby Checker,christmas,,Pop music
15080,15080,Chubby Checker,doo-wop,,Pop music
15081,15081,Chubby Checker,motown,,Pop music
15082,15082,Chubby Checker,rock-and-roll,,Pop music
15083,15083,Chubby Checker,rockabilly,Fusion music,Pop music
15084,15084,Bruce Channel,adult standards,Pop music,Pop music
15085,15085,Bruce Channel,brill building pop,Pop music,Pop music
15086,15086,Bruce Channel,bubblegum pop,Pop music,Pop music
15087,15087,Bruce Channel,doo-wop,,Pop music
15088,15088,Bruce Channel,rock-and-roll,,Pop music
15089,15089,Bruce Channel,rockabilly,Fusion music,Pop music
15090,15090,Freddy Cannon,brill building pop,Pop music,Pop music
15091,15091,Freddy Cannon,bubblegum pop,Pop music,Pop music
15092,15092,Freddy Cannon,doo-wop,,Pop music
15093,15093,Freddy Cannon,rock-and-roll,,Pop music
15094,15094,Freddy Cannon,rockabilly,Fusion music,Pop music
15095,15095,Claude King,country gospel,Country music,Country music
15096,15096,Claude King,cowboy western,Country music,Country music
15097,15097,Claude King,nashville sound,Pop music,Country music
15098,15098,Claude King,traditional country,Country music,Country music
15099,15099,Claude King,western swing,Country music,Country music
15100,15100,Johnny Tillotson,adult standards,Pop music,Pop music
15101,15101,Johnny Tillotson,brill building pop,Pop music,Pop music
15102,15102,Johnny Tillotson,deep adult standards,Pop music,Pop music
15103,15103,Johnny Tillotson,doo-wop,,Pop music
15104,15104,Johnny Tillotson,merseybeat,,Pop music
15105,15105,Johnny Tillotson,rock-and-roll,,Pop music
15106,15106,Johnny Tillotson,rockabilly,Fusion music,Pop music
15107,15107,Kenny Ball,dixieland,Jazz,Jazz
15108,15108,Kenny Ball,new orleans jazz,Jazz,Jazz
15109,15109,Brian Hyland,adult standards,Pop music,Pop music
15110,15110,Brian Hyland,brill building pop,Pop music,Pop music
15111,15111,Brian Hyland,bubblegum pop,Pop music,Pop music
15112,15112,Brian Hyland,doo-wop,,Pop music
15113,15113,Brian Hyland,folk rock,Rock music,Pop music
15114,15114,Brian Hyland,merseybeat,,Pop music
15115,15115,Brian Hyland,rock-and-roll,,Pop music
15116,15116,Brian Hyland,rockabilly,Fusion music,Pop music
15117,15117,Connie Francis,adult standards,Pop music,Pop music
15118,15118,Connie Francis,brill building pop,Pop music,Pop music
15119,15119,Connie Francis,christmas,,Pop music
15120,15120,Connie Francis,doo-wop,,Pop music
15121,15121,Connie Francis,easy listening,Pop music,Pop music
15122,15122,Connie Francis,lounge,Rock music,Pop music
15123,15123,Connie Francis,rock-and-roll,,Pop music
15124,15124,Connie Francis,rockabilly,Fusion music,Pop music
15125,15125,Sue Thompson,brill building pop,Pop music,Pop music
15126,15126,Sue Thompson,deep adult standards,Pop music,Pop music
15127,15127,Sue Thompson,merseybeat,,Pop music
15128,15128,Sue Thompson,rock-and-roll,,Pop music
15129,15129,Ketty Lester,chicago soul,Blues music,Jazz
15130,15130,Ketty Lester,northern soul,Jazz,Jazz
15131,15131,Claudine Clark,brill building pop,Pop music,Pop music
15132,15132,Claudine Clark,doo-wop,,Pop music
15133,15133,Highwaymen,country rock,Fusion music,Country music
15134,15134,Highwaymen,nashville sound,Pop music,Country music
15135,15135,Highwaymen,outlaw country,Country music,Country music
15136,15136,Highwaymen,texas country,Country music,Country music
15137,15137,Highwaymen,traditional country,Country music,Country music
15138,15138,Bent Fabric,danish jazz,Jazz,Jazz
15139,15139,The Isley Brothers,brill building pop,Pop music,Jazz
15140,15140,The Isley Brothers,chicago soul,Blues music,Jazz
15141,15141,The Isley Brothers,classic funk rock,Rock music,Jazz
15142,15142,The Isley Brothers,disco,House music,Jazz
15143,15143,The Isley Brothers,funk,Jazz,Jazz
15144,15144,The Isley Brothers,funk rock,Fusion music,Jazz
15145,15145,The Isley Brothers,jazz blues,Jazz,Jazz
15146,15146,The Isley Brothers,jazz funk,Jazz,Jazz
15147,15147,The Isley Brothers,memphis soul,Blues music,Jazz
15148,15148,The Isley Brothers,motown,,Jazz
15149,15149,The Isley Brothers,quiet storm,,Jazz
15150,15150,The Isley Brothers,soul,Jazz,Jazz
15151,15151,The Isley Brothers,soul blues,Blues music,Jazz
15152,15152,The Isley Brothers,soul christmas,Jazz,Jazz
15153,15153,The Isley Brothers,southern soul,Gospel music,Jazz
15154,15154,The Isley Brothers,urban contemporary,Gospel music,Jazz
15155,15155,Richard Chamberlain,adult standards,Pop music,Pop music
15156,15156,Richard Chamberlain,deep adult standards,Pop music,Pop music
15157,15157,Ace Cannon,indorock,Fusion music,Fusion music
15158,15158,Clyde Mcphatter,brill building pop,Pop music,Blues music
15159,15159,Clyde Mcphatter,chicago soul,Blues music,Blues music
15160,15160,Clyde Mcphatter,doo-wop,,Blues music
15161,15161,Clyde Mcphatter,jump blues,Blues music,Blues music
15162,15162,Clyde Mcphatter,motown,,Blues music
15163,15163,Clyde Mcphatter,new orleans blues,Blues music,Blues music
15164,15164,Clyde Mcphatter,northern soul,Jazz,Blues music
15165,15165,Clyde Mcphatter,rock-and-roll,,Blues music
15166,15166,Clyde Mcphatter,rockabilly,Fusion music,Blues music
15167,15167,Barbara George,jump blues,Blues music,Blues music
15168,15168,Barbara George,new orleans blues,Blues music,Blues music
15169,15169,Barbara George,soul blues,Blues music,Blues music
15170,15170,Pat Boone,adult standards,Pop music,Pop music
15171,15171,Pat Boone,brill building pop,Pop music,Pop music
15172,15172,Pat Boone,christmas,,Pop music
15173,15173,Pat Boone,deep adult standards,Pop music,Pop music
15174,15174,Pat Boone,doo-wop,,Pop music
15175,15175,Pat Boone,easy listening,Pop music,Pop music
15176,15176,Pat Boone,lounge,Rock music,Pop music
15177,15177,Pat Boone,nashville sound,Pop music,Pop music
15178,15178,Pat Boone,rock-and-roll,,Pop music
15179,15179,Pat Boone,rockabilly,Fusion music,Pop music
15180,15180,Burl Ives,christmas,,Pop music
15181,15181,Burl Ives,folk christmas,Pop music,Pop music
15182,15182,Everly Brothers,adult standards,Pop music,Pop music
15183,15183,Everly Brothers,brill building pop,Pop music,Pop music
15184,15184,Everly Brothers,bubblegum pop,Pop music,Pop music
15185,15185,Everly Brothers,christmas,,Pop music
15186,15186,Everly Brothers,folk rock,Rock music,Pop music
